,actonId,beginDate,countyName,elevation,endDate,fipsCountryCd,fipsCountyCd,fipsStateNumber,huc,hud,latitude,longitude,name,shefId,stationDataTimeZone,stationTriplet
0,,2018-07-09 00:00:00,Stanley,1464.00,2100-01-01 00:00:00,US,117,46,101401010306,,44.23800,-99.92800,Lower Brule Sioux,,-7.0,3052:SD:CSCAN
0,,1951-02-01 00:00:00,Alpine,8400.00,2100-01-01 00:00:00,US,003,06,180201290101,,38.69300,-119.99800,Lower Carson Pass,,,LCP:CA:SNOW
0,,1982-03-01 00:00:00,Nome,650.00,1990-12-31 00:00:00,US,180,02,190501021005,19050102,63.75000,-160.08333,Lower Chiroskey (Discontinued),,,60O01:AK:SNOW
0,,1961-03-01 00:00:00,Bannock,6960.00,1992-12-31 00:00:00,US,005,16,170402080304,17040208,42.35000,-112.30000,Lower Elkhorn (Disc),,,12G11:ID:SNOW
0,,1986-04-01 00:00:00,Washington,5687.00,2100-01-01 00:00:00,US,053,49,160300061302,16030006,37.52601,-113.85091,Lower Enterprise,,,10UTENTL:UT:BOR
0,,1961-02-01 00:00:00,Bear Lake,7640.00,1994-12-31 00:00:00,US,007,16,160102010402,16010201,42.38333,-111.21667,Lower Home Canyon (Disc),,,11G27:ID:SNOW
0,,1940-11-01 00:00:00,Missoula,4340.00,2100-01-01 00:00:00,US,063,30,170102120703,17010212,47.20234,-113.76060,Lower Jocko Lake,,,12380500:MT:BOR
0,,2016-10-01 00:00:00,Kenai Peninsula,1915.00,2018-01-01 00:00:00,US,122,02,190203011101,,59.73500,-150.69330,Lower Kachemak,,,50K08:AK:SNOW
0,55K08S,2015-06-19 11:00:00,Kenai Peninsula,1915.00,2100-01-01 00:00:00,US,122,02,190203011101,,59.73507,-150.69327,Lower Kachemak Creek,LKCA2,-9.0,1265:AK:SNTL
0,,1937-04-01 00:00:00,Tuolumne,6700.00,2100-01-01 00:00:00,US,109,06,180400090303,,38.03300,-119.87800,Lower Kibbie,,,LKB:CA:SNOW
0,,1983-11-01 00:00:00,Tuolumne,6700.00,2100-01-01 00:00:00,US,109,06,180400090303,,38.03200,-119.87700,Lower Kibbie Ridge,,,KIB:CA:MSNT
0,,2005-03-01 00:00:00,Shasta,8250.00,2100-01-01 00:00:00,US,089,06,180201560301,,40.46800,-121.50700,Lower Lassen Peak,,,LLP:CA:MSNT
0,,1930-02-01 00:00:00,Shasta,8250.00,2100-01-01 00:00:00,US,089,06,180201560301,,40.46700,-121.50800,Lower Lassen Peak,,,LLP:CA:SNOW
0,56K01S,2012-09-22 00:00:00,Dillingham,320.00,2017-04-04 00:00:00,US,070,02,190303021706,19030302,59.82001,-156.99064,Lower Mulchatna,LMLA2,-9.0,1233:AK:SCAN
0,,2005-12-01 00:00:00,Yukon-Koyukuk,205.00,2100-01-01 00:00:00,US,290,02,190902022701,19040702,64.70190,-154.53840,Lower Nowitna River,NOWA2,,54P01:AK:SNOW
0,,1961-02-01 00:00:00,Caribou,5948.00,2100-01-01 00:00:00,US,029,16,170402080206,17040208,42.73767,-112.06150,Lower Pebble,LPBI1,,12G06:ID:SNOW
0,,1990-02-01 00:00:00,Hood River,3280.00,2003-10-01 00:00:00,US,027,41,170701050504,17070105,45.43333,-121.66666,Lower Pinnacle,,,21D41:OR:SNOW
0,,1930-05-01 00:00:00,Tuolumne,8100.00,2100-01-01 00:00:00,US,109,06,180400100201,,38.24300,-119.75800,Lower Relief Valley,,,REL:CA:SNOW
0,,1985-01-01 00:00:00,Tuolumne,8100.00,2100-01-01 00:00:00,US,109,06,180400100201,,38.24300,-119.75800,Lower Relief Valley,,,REL:CA:MSNT
0,,1961-03-01 00:00:00,Kootenai,3179.00,2100-01-01 00:00:00,US,055,16,170103010602,17010301,47.72625,-116.49128,Lower Sands Creek #2,LSCI1,,16B13:ID:SNOW
0,,1936-04-01 00:00:00,Kootenai,3120.00,1993-12-31 00:00:00,US,055,16,170103010602,17010301,47.73333,-116.48333,Lower Sands Creek (Disc),,,16B01:ID:SNOW
0,ME08,2011-06-29 00:00:00,Liberty,3917.00,2018-05-01 00:00:00,US,051,30,100302031602,10030203,48.79942,-111.04750,Lower Tootsie Ck,LTCM8,-8.0,1180:MT:OTHER
0,,1984-10-01 00:00:00,Liberty,3910.00,2013-02-01 00:00:00,US,051,30,100302031602,10050002,48.80000,-111.05000,Lower Tootsie Crk,,,ME08:MT:MPRC
0,,1964-03-01 00:00:00,Elko,6900.00,1981-04-01 00:00:00,US,007,32,170501020303,16040101,41.83330,-115.33330,"Lower Trout Creek,nv",,,4725:NV:MPRC
0,,1961-04-01 00:00:00,Madison,7900.00,2008-06-01 00:00:00,US,057,30,100200071101,10020007,45.50871,-111.92288,Lower Twin,LWTM8,,11D11:MT:SNOW
0,11D11S,1976-10-01 00:00:00,Madison,7900.00,2100-01-01 00:00:00,US,057,30,100200071101,10020007,45.50871,-111.92288,Lower Twin,LWTM8,-8.0,603:MT:SNTL
0,,1938-10-01 00:00:00,Glacier,4882.00,2100-01-01 00:00:00,US,035,30,100302010101,10030201,48.49272,-113.26382,Lower Two Medicine Lake,,,06090900:MT:BOR
0,,1982-03-01 00:00:00,Nome,75.00,1989-12-31 00:00:00,US,180,02,190501021401,19050102,63.93333,-160.08333,Lower Unalakleet (Discontinued),,,60O02:AK:SNOW
0,,1961-01-01 00:00:00,Granite,4650.00,2021-12-20 00:00:00,US,039,30,170102020405,17010202,46.55933,-113.31439,Lower Willow Ck Reservoir Inflow,,,12330900:MT:USGS
0,,1969-10-01 00:00:00,Granite,4740.00,2008-12-31 00:00:00,US,039,30,100301011103,10030101,46.56667,-111.33333,Lower Willow Creek,,,MQ35:MT:MPRC
0,,1964-04-01 00:00:00,Granite,4723.00,2100-01-01 00:00:00,US,039,30,170102020405,17010202,46.55936,-113.31510,Lower Willow Creek Reservoir,,,12330800:MT:BOR
0,,2021-07-06 00:00:00,Shannon,0.00,2100-01-01 00:00:00,US,203,29,110100080503,,37.18167,-91.11778,LTSP,,-6.0,2230:MO:SCAN
0,,1997-07-01 00:00:00,UNKNOWN,4291.00,2100-01-01 00:00:00,US,999,96,,,54.18333,-126.30000,Lu Lake,,,4B15P:BC:MSNT
0,,1961-01-01 00:00:00,Missoula,4680.00,2011-03-01 00:00:00,US,063,30,170102031204,17010203,46.88293,-113.32228,Lubrecht Flume,LUBM8,,13C38:MT:SNOW
0,13C38S,1970-10-01 00:00:00,Missoula,4680.00,2100-01-01 00:00:00,US,063,30,170102031204,17010203,46.88293,-113.32228,Lubrecht Flume,LUBM8,-8.0,604:MT:SNTL
0,,1957-05-01 00:00:00,Missoula,4100.00,2001-12-31 00:00:00,US,063,30,170102031205,17010203,46.90000,-113.45000,Lubrecht Forest HQ,,,MQ14:MT:MPRC
0,,1951-03-01 00:00:00,Missoula,5450.00,2100-01-01 00:00:00,US,063,30,170102031304,17010203,46.86552,-113.41537,Lubrecht Forest No 3,LBRM8,,13C21:MT:SNOW
0,,1951-03-01 00:00:00,Missoula,4650.00,2100-01-01 00:00:00,US,063,30,170102031306,17010203,46.86945,-113.45938,Lubrecht Forest No 4,LCHM8,,13C22:MT:SNOW
0,,1951-03-01 00:00:00,Missoula,4040.00,2100-01-01 00:00:00,US,063,30,170102031205,17010203,46.89898,-113.45325,Lubrecht Forest No 6,LUFM8,,13C08:MT:SNOW
0,,1961-01-01 00:00:00,Missoula,4200.00,2100-01-01 00:00:00,US,063,30,170102031204,17010203,46.87518,-113.36552,Lubrecht Hydroplot,LHYM8,,13C37:MT:SNOW
0,,1905-08-31 00:00:00,Polk,180.00,2000-01-01 00:00:00,US,053,41,170900030512,17090003,44.76666,-123.21666,Luckiamute River Near Suver,,,SUVO:OR:USGS
0,,1961-02-01 00:00:00,Fremont,6903.00,2100-01-01 00:00:00,US,043,16,170402020303,17040202,44.47445,-111.21510,Lucky Dog,DOGI1,,11E14:ID:SNOW
0,,1954-10-01 00:00:00,Ada,3060.00,2100-01-01 00:00:00,US,001,16,170501120603,17050112,43.52760,-116.05372,Lucky Peak Reservoir,,,13201500:ID:BOR
0,,1939-02-01 00:00:00,Umatilla,5050.00,2002-05-01 00:00:00,US,059,41,170701030606,17070103,45.28333,-118.85000,Lucky Strike,LUKO3,,18D06:OR:SNOW
0,18D06S,1978-10-01 00:00:00,Umatilla,4970.00,2100-01-01 00:00:00,US,059,41,170701030606,17070103,45.27478,-118.84790,Lucky Strike,LUKO3,-8.0,605:OR:SNTL
0,,1937-03-01 00:00:00,Grand,10200.00,1983-06-01 00:00:00,US,049,08,140100010302,14010001,40.46666,-105.86666,Lulu,,,05J07:CO:SNOW
0,,1993-02-01 00:00:00,Amador,6500.00,2100-01-01 00:00:00,US,005,06,180400120403,,38.54500,-120.30500,Lumberyard 2,,,LB2:CA:SNOW
0,,1903-02-01 00:00:00,Catron,7050.00,2020-10-01 00:00:00,US,003,35,150400040302,15040004,33.83333,-108.93333,Luna Ranger Stn,LUNN5,,5273:NM:COOP
0,,1950-01-01 00:00:00,Lane,1740.00,1978-12-31 00:00:00,US,039,41,171003010701,17090002,43.58333,-122.61667,Lund Park (Disc),,,22F12:OR:SNOW
0,,1938-01-01 00:00:00,Park,7380.00,2100-01-01 00:00:00,US,029,56,100700010905,10070001,44.91249,-110.61085,Lupine Creek,LUPW4,,10E01:WY:SNOW
0,,1990-10-01 00:00:00,Carbon,5340.00,2004-08-01 00:00:00,US,009,30,100700060802,10070006,45.26667,-109.45000,Luther,,,TX20:MT:MPRC
0,,1983-08-01 00:00:00,Liberty,3470.00,1999-11-01 00:00:00,US,051,30,100500060101,10050006,48.98333,-110.98333,"Lybeck, Cliff",,,MA05:MT:MPRC
0,SC2042,2000-09-14 12:00:00,Bennington,2435.00,2100-01-01 00:00:00,US,003,50,020200030202,02020003,43.05000,-73.03333,Lye Brook,LBKV1,-4.0,2042:VT:SCAN
0,,1928-04-01 00:00:00,Chelan,5900.00,2013-05-01 00:00:00,US,007,53,170200090203,17020009,48.20000,-120.91667,Lyman Lake,LYLW1,,20A23:WA:SNOW
0,20A23S,1978-10-01 00:00:00,Chelan,5980.00,2100-01-01 00:00:00,US,007,53,170200090203,17020009,48.19798,-120.91678,Lyman Lake,LYLW1,-8.0,606:WA:SNTL
0,,1942-09-01 00:00:00,Apache,5980.00,2100-01-01 00:00:00,US,001,04,150200010409,15020001,34.37420,-109.38231,Lyman Reservoir,,,09385500:AZ:BOR
0,SC2074,2003-06-17 00:00:00,Klamath,4092.00,2022-10-27 00:00:00,US,035,41,180102040906,18010204,42.01865,-121.38869,Lynhart Ranch,LYNO3,-8.0,2074:OR:SCAN
0,21B50S,2007-08-30 00:00:00,King,3900.00,2100-01-01 00:00:00,US,033,53,171100130203,17110013,47.20172,-121.77972,Lynn Lake,LAKW1,-8.0,1069:WA:SNTL
0,,1970-01-01 00:00:00,King,3885.00,2100-01-01 00:00:00,US,033,53,171100130203,17110014,47.20173,-121.77971,Lynn Lake,LYSW1,,21B50:WA:SNOW
0,,1936-02-01 00:00:00,Routt,8880.00,1989-12-31 00:00:00,US,107,08,140100011001,14010001,40.08333,-106.66667,Lynx Pass,LYNC2,,06J06:CO:SNOW
0,06J06S,1979-10-01 00:00:00,Routt,8919.00,2100-01-01 00:00:00,US,107,08,140100011001,14010001,40.07832,-106.67095,Lynx Pass,LYNC2,-8.0,607:CO:SNTL
0,,1937-04-01 00:00:00,El Dorado,6700.00,2100-01-01 00:00:00,US,017,06,180201290204,,38.81200,-120.24300,Lyons Creek,,,LYN:CA:SNOW
0,,1950-06-01 00:00:00,Fallon,2810.00,2020-10-01 00:00:00,US,025,30,101000050106,10100005,46.15000,-104.73333,Mac Kenzie,MAKM8,,5303:MT:COOP
0,,1977-01-01 00:00:00,UNKNOWN,5709.00,2100-01-01 00:00:00,CA,999,96,170200060805,17020206,49.89806,-120.01695,Macdonald Lake,,,2F23:BC:SNOW
0,,1976-02-01 00:00:00,UNKNOWN,3805.00,2100-01-01 00:00:00,CA,999,97,190702,19040101,61.71667,-137.33333,Macintosh,MACQ9,,37M01:YK:SNOW
0,,1908-02-01 00:00:00,Custer,5900.00,2100-01-01 00:00:00,US,037,16,170402180701,17040218,43.91666,-113.61666,Mackay Ranger Stn,MKRI1,,5462:ID:COOP
0,,1919-01-01 00:00:00,Custer,6061.00,2100-01-01 00:00:00,US,037,16,170402180507,17040218,43.95282,-113.67404,Mackay Reservoir,,,13126000:ID:BOR
0,,1958-01-01 00:00:00,Matanuska-Susitna,2866.00,1986-10-01 00:00:00,US,170,02,190205010607,19020501,63.11667,-146.51667,Maclaren R nr Paxson AK,,,15291200:AK:USGS
0,,1981-02-01 00:00:00,UNKNOWN,1495.00,1982-12-31 00:00:00,CA,999,97,,19040106,63.18333,-130.18333,Macmillan Pass,,,09DAS2:YK:SNOW
0,19D03S,1979-10-01 00:00:00,Morrow,5150.00,2100-01-01 00:00:00,US,049,41,170702041101,17070202,45.10513,-119.49585,Madison Butte,MDBO3,-8.0,608:OR:SNTL
0,,1961-04-01 00:00:00,Yellowstone National Park,7750.00,2008-05-01 00:00:00,US,113,30,100200070204,10020007,44.58623,-111.11627,Madison Plateau,MPLM8,,11E31:MT:SNOW
0,11E31S,1967-10-01 00:00:00,Gallatin,7750.00,2100-01-01 00:00:00,US,031,30,100200070204,10020007,44.58623,-111.11627,Madison Plateau,MPLM8,-8.0,609:MT:SNTL
0,,1913-01-01 00:00:00,Gallatin,6650.00,2100-01-01 00:00:00,US,031,30,100200070205,10020007,44.65000,-111.06667,Madison R nr West Yellowstone,,,06037500:MT:USGS
0,,1928-01-01 00:00:00,Jefferson,2230.00,2100-01-01 00:00:00,US,031,41,170703060205,17070306,44.63333,-121.13333,Madras,,,5139:OR:COOP
0,,1952-01-01 00:00:00,Jefferson,2440.00,2100-01-01 00:00:00,US,031,41,170703060304,17070306,44.66666,-121.15000,Madras 1 NNW,MDAO3,,5142:OR:COOP
0,14G02S,1979-10-01 00:00:00,Twin Falls,6880.00,2100-01-01 00:00:00,US,083,16,170402120601,17040213,42.18072,-114.28662,Magic Mountain,MGMI1,-8.0,610:ID:SNTL
0,,1943-01-01 00:00:00,Twin Falls,6880.00,1992-12-31 00:00:00,US,083,16,170402130501,17040213,42.18333,-114.30000,Magic Mountain (Disc),,,14G02:ID:SNOW
0,,1916-10-01 00:00:00,Blaine,4797.00,2100-01-01 00:00:00,US,013,16,170402190605,17040219,43.25539,-114.35708,Magic Reservoir,,,13142000:ID:BOR
0,SC2028,1999-04-27 13:00:00,Northumberland,730.00,2100-01-01 00:00:00,US,097,42,020503010801,02050301,40.66667,-76.66667,Mahantango Ck,MHCP1,-5.0,2028:PA:SCAN
0,,1991-05-01 00:00:00,Northwest Arctic,1100.00,1995-12-31 00:00:00,US,188,02,190504011607,19050401,68.06667,-158.58333,Makpik Creek (Discontinued),,,58T01:AK:SNOW
0,,1964-01-01 00:00:00,Box Elder,4310.00,2014-04-01 00:00:00,US,003,49,160102040306,16010204,41.83333,-112.15000,"Malad R nr Plymouth, UT",,,10125600:UT:USGS
0,,1938-11-19 00:00:00,Oneida,4355.00,1983-10-01 00:00:00,US,071,16,160102040302,16010204,42.01667,-112.21667,"Malad River at Woodruff,id",,,10125500:ID:USGS
0,,1909-01-01 00:00:00,Malheur,3305.00,2100-01-01 00:00:00,US,045,41,170501160705,17050116,43.56666,-118.20000,Malheur R bl Warmsprings Resv,,,13215000:OR:USGS
0,,1926-10-01 00:00:00,Harney,3479.00,2100-01-01 00:00:00,US,025,41,170501160701,17050116,43.78460,-118.33159,Malheur R nr Drewsey,,,13214000:OR:USGS
0,,1977-02-01 00:00:00,Weston,6420.00,2100-01-01 00:00:00,US,045,56,101202010701,10120107,44.10889,-104.06611,Mallo,MALW4,,04E05:WY:SNOW
0,,1989-10-01 00:00:00,Weston,6420.00,2014-06-01 00:00:00,US,045,56,101202010701,10120107,44.11667,-104.06667,Mallo,,,4E04:WY:MPRC
0,,1963-01-01 00:00:00,Cassia,4540.00,2020-10-01 00:00:00,US,031,16,170402100901,17040210,42.30000,-113.30000,Malta 2 E,,,5563:ID:COOP
0,,1959-09-01 00:00:00,Phillips,2650.00,2020-10-01 00:00:00,US,071,30,100401041202,10040104,47.83333,-107.96666,Malta 35 S,MTAM8,,5340:MT:COOP
0,,1972-01-01 00:00:00,Phillips,2250.00,2100-01-01 00:00:00,US,071,30,100500140502,10050014,48.40000,-107.73333,Malta 7 E,MLTM8,,5338:MT:COOP
0,,1928-03-01 00:00:00,Mono,8300.00,2100-01-01 00:00:00,US,051,06,180901020204,,37.62000,-118.99200,Mammoth,,,MMT:CA:SNOW
0,SC2079,2003-08-28 00:00:00,Hart,800.00,2100-01-01 00:00:00,US,099,21,051100010808,05110001,37.18640,-86.04093,Mammoth Cave,MAMK2,-6.0,2079:KY:SCAN
0,,1964-10-01 00:00:00,Garfield,7300.00,2100-01-01 00:00:00,US,017,49,160300010204,16030001,37.62276,-112.51688,Mammoth Ck nr Hatch,,,10173450:UT:USGS
0,,1990-01-01 00:00:00,Mono,9300.00,2100-01-01 00:00:00,US,051,06,180901020204,,37.61000,-119.03300,Mammoth Pass,,,MHP:CA:MSNT
0,,1928-03-01 00:00:00,Mono,9300.00,2100-01-01 00:00:00,US,051,06,180901020204,,37.61000,-119.03300,Mammoth Pass (ladwp),,,MAM:CA:SNOW
0,,1928-04-01 00:00:00,Sanpete,8800.00,1992-12-31 00:00:00,US,039,49,160300040203,16030004,39.68333,-111.31667,Mammoth-Cottonwood,MCDU1,,11K03:UT:SNOW
0,11K03S,1978-10-01 00:00:00,Sanpete,8709.00,2100-01-01 00:00:00,US,039,49,160300040203,16030004,39.68338,-111.31818,Mammoth-Cottonwood,MCDU1,-8.0,612:UT:SNTL
0,SC2102,2005-02-18 00:00:00,Hawaii,4234.00,2100-01-01 00:00:00,US,001,15,200100000202,20010000,19.95658,-155.53517,Mana House,MANH1,-10.0,2102:HI:SCAN
0,,1959-02-01 00:00:00,Kittitas,3935.00,1982-12-31 00:00:00,US,037,53,170300010508,17030001,46.95000,-120.78333,Manashtash (Disc),,,20C01:WA:SNOW
0,,1898-11-01 00:00:00,Montezuma,6910.00,2100-01-01 00:00:00,US,083,08,140801070106,14080107,37.35000,-108.36666,Mancos,,,5327:CO:COOP
0,08M02S,1994-08-30 00:00:00,Montezuma,10044.00,2100-01-01 00:00:00,US,083,08,140801070102,14080107,37.43109,-108.17005,Mancos,MNCC2,-8.0,905:CO:SNTL
0,,1953-11-14 00:00:00,Montezuma,7235.00,2100-01-01 00:00:00,US,083,08,140801070104,14080107,37.35722,-108.25480,Mancos R nr Mancos,,,09370500:CO:USGS
0,,1921-04-01 00:00:00,Montezuma,5056.00,2015-05-31 00:00:00,US,083,08,140801070301,14080107,37.02750,-108.74083,Mancos River Near Towaoc,,,09371000:CO:USGS
0,,1975-03-01 00:00:00,Montezuma,10000.00,2014-06-01 00:00:00,US,083,08,140801070102,14080107,37.43333,-108.16667,Mancos T-Down,MNCC2,,08M02:CO:SNOW
0,SC2020,1993-11-08 00:00:00,Morton,1930.00,2100-01-01 00:00:00,US,059,38,101301020105,10130102,46.76667,-100.91667,Mandan #1,MNDN8,-6.0,2020:ND:SCAN
0,SC2156,2010-04-16 00:00:00,Beaver,6185.00,2100-01-01 00:00:00,US,001,49,160300070101,16030007,38.36649,-112.64291,Manderfield,MNDU1,-7.0,2156:UT:SCAN
0,,1961-03-01 00:00:00,Washington,6080.00,1991-12-31 00:00:00,US,087,16,170501241001,17050124,44.61667,-116.96667,Mann Creek (Disc),,,16E09:ID:SNOW
0,,1966-10-01 00:00:00,Washington,3200.00,2100-01-01 00:00:00,US,087,16,170501241002,17050124,44.39138,-116.89629,Mann Creek Reservoir,,,13266900:ID:BOR
0,,1964-10-01 00:00:00,Sanpete,6500.00,2100-01-01 00:00:00,US,039,49,160300040501,16030004,39.25913,-111.57992,Manti Ck bl Dugway Ck nr Manti,,,10215900:UT:USGS
0,,1961-01-01 00:00:00,Glacier,4900.00,2003-05-01 00:00:00,US,035,30,090400010201,10010002,48.79698,-113.67050,Many Glacier,MANM8,,13A27:MT:SNOW
0,13A27S,1976-10-01 00:00:00,Glacier,4900.00,2100-01-01 00:00:00,US,035,30,090400010201,10010002,48.79698,-113.67050,Many Glacier,MANM8,-8.0,613:MT:SNTL
0,,1947-03-01 00:00:00,UNKNOWN,4987.00,2003-06-01 00:00:00,CA,999,96,170101070000,17010101,51.19435,-116.13421,Marble Canyon,MBCQ2,,2C05:BC:SNOW
0,SC2149,2009-05-06 00:00:00,Mono,6183.00,2100-01-01 00:00:00,US,051,06,180901020501,18090102,37.77767,-118.42090,Marble Creek,MCXC1,-8.0,2149:CA:SCAN
0,,1963-01-01 00:00:00,Skamania,3200.00,1982-12-31 00:00:00,US,059,53,170800020301,17080002,46.16667,-122.13333,Marble Mountain Am (Disc),,,22C05:WA:SNOW
0,,1949-12-01 00:00:00,Larimer,5050.00,2100-01-01 00:00:00,US,069,08,101900060604,10190006,40.38474,-105.14522,Mariano Reservoir,,,06016200:CO:BOR
0,,1934-03-01 00:00:00,Glacier,5250.00,2100-01-01 00:00:00,US,035,30,100302010104,17010207,48.31967,-113.35833,Marias Pass,MAPM8,,13A05:MT:SNOW
0,,1921-10-01 00:00:00,Hill,2677.00,1956-10-01 00:00:00,US,041,30,100302032107,10030203,48.26667,-110.70000,Marias R nr Brinkman,,,06102000:MT:USGS
0,,1902-01-01 00:00:00,Toole,3088.00,2100-01-01 00:00:00,US,101,30,100302030803,10030203,48.42720,-111.88974,Marias R nr Shelby,,,06099500:MT:USGS
0,SC0015,2001-05-08 00:00:00,UNKNOWN,2450.00,2100-01-01 00:00:00,US,999,72,210100030405,21010003,18.15000,-67.00468,Maricao Forest,MAFP4,-4.0,15:PR:SCAN
0,21E04S,1979-10-01 00:00:00,Linn,2590.00,2100-01-01 00:00:00,US,043,41,170900050205,17090005,44.59397,-121.97365,Marion Forks,MRFO3,-8.0,614:OR:SNTL
0,,1941-01-01 00:00:00,Linn,2600.00,2002-05-01 00:00:00,US,043,41,170900050205,17090005,44.60000,-121.96667,Marion Forks  Rev,,,21E04:OR:SNOW
0,,2018-05-17 00:00:00,Ralls,730.00,2100-01-01 00:00:00,US,173,29,071100070205,,39.51311,-91.51401,Mark Twain HS,CNRM7,-6.0,2225:MO:SCAN
0,,1938-02-01 00:00:00,Crook,4580.00,2100-01-01 00:00:00,US,013,41,170703050203,17070204,44.49178,-120.39322,Marks Creek,MXZO3,,20E01:OR:SNOW
0,,1915-04-01 00:00:00,Carson City,8000.00,1995-12-31 00:00:00,US,510,32,160501010201,16050101,39.15000,-119.90000,Marlette Lake,MRLN2,,19K04:NV:SNOW
0,19K04S,1978-10-01 00:00:00,Carson City,7884.00,2100-01-01 00:00:00,US,510,32,160501010201,16050101,39.16395,-119.89672,Marlette Lake,MRLN2,-8.0,615:NV:SNTL
0,,1973-10-01 00:00:00,Washoe,7760.00,2100-01-01 00:00:00,US,031,32,160501010201,16050101,39.17213,-119.90796,Marlette Lake Inflow,,,10336715:NV:USGS
0,,1973-11-01 00:00:00,Carson City,7800.00,2100-01-01 00:00:00,US,510,32,160501010201,16050101,39.16254,-119.89896,Marlette Lk nr Carson City,,,10336710:NV:BOR
0,,1986-03-01 00:00:00,UNKNOWN,6003.00,2100-01-01 00:00:00,CA,999,95,,22050001,52.80667,-118.08944,Marmot-Jasper,,,18W02:AB:SNOW
0,09E09S,1979-10-01 00:00:00,Park,8760.00,2100-01-01 00:00:00,US,029,56,100800130303,10080012,44.30160,-109.24019,Marquette,MRQW4,-8.0,616:WY:SNTL
0,,1975-02-01 00:00:00,Park,8760.00,1993-06-01 00:00:00,US,029,56,100800130303,10080012,44.30160,-109.24019,Marquette Creek,,,09E09:WY:SNOW
0,,1954-09-27 00:00:00,Bannock,4610.00,2100-01-01 00:00:00,US,005,16,170402080403,17040208,42.61667,-112.21667,"Marsh Creek Near Mccammon, ID",,,13075000:ID:USGS
0,,1949-12-01 00:00:00,Boulder,5660.00,2100-01-01 00:00:00,US,013,08,101900050504,10190005,39.95000,-105.21667,Marshall Reservoir,,,06016220:CO:BOR
0,,1952-09-01 00:00:00,Jefferson,5540.00,2100-01-01 00:00:00,US,059,08,101900020809,10190002,39.63336,-105.08093,Marston Reservoir,,,06016210:CO:BOR
0,,1959-02-01 00:00:00,Whatcom,3600.00,2100-01-01 00:00:00,US,073,53,171100051005,17110005,48.76454,-121.71815,Marten Lake,MKSW1,,21A09:WA:SNOW
0,21A09S,2006-07-01 00:00:00,Whatcom,3520.00,2100-01-01 00:00:00,US,073,53,171100051004,17110005,48.76292,-121.69823,Marten Ridge,MRTW1,-8.0,999:WA:SNTL
0,,1980-09-01 00:00:00,Bennett,3020.00,2012-09-30 00:00:00,US,007,46,101402020305,10140202,43.23333,-101.68333,Martin 5 NNE,,,5285:SD:COOP
0,,1921-10-01 00:00:00,Humboldt,4700.00,2100-01-01 00:00:00,US,013,32,160401090506,16040109,41.53462,-117.41790,Martin Ck nr Paradise Valley,,,10329500:NV:USGS
0,,1932-03-01 00:00:00,Humboldt,6700.00,1989-12-31 00:00:00,US,013,32,160401090501,16040109,41.68333,-117.53333,Martin Creek,,,17H03:NV:SNOW
0,,1978-03-01 00:00:00,Humboldt,6700.00,1981-04-01 00:00:00,US,013,32,160401090501,16040109,41.68333,-117.53333,"Martin Creek,nv",,,6702:NV:MPRC
0,,1965-02-01 00:00:00,Columbia,4400.00,1982-12-31 00:00:00,US,013,53,170701020302,17070102,46.25000,-117.76667,Martin Springs (Disc),,,17C02:WA:SNOW
0,,1893-01-01 00:00:00,Meagher,4800.00,2020-10-01 00:00:00,US,059,30,100402010107,10040201,46.50000,-110.33333,Martinsdale 3 NNW,MRTM8,,5387:MT:COOP
0,,1939-12-01 00:00:00,Wheatland,4779.00,2100-01-01 00:00:00,US,107,30,100402010501,10040201,46.45170,-110.26845,Martinsdale Res,,,06119000:MT:BOR
0,,1972-03-01 00:00:00,Nevada,5745.00,2100-01-01 00:00:00,US,057,06,160501020204,,39.32700,-120.11300,Martis Ck Res Inflow,,,150021:CA:USGS
0,,1972-03-01 00:00:00,Nevada,5745.00,2021-10-01 00:00:00,US,057,06,160501020204,,39.32700,-120.11300,Martis Reservoir,,,MRT:CA:BOR
0,,1972-01-01 00:00:00,Rio Blanco,7800.00,2020-10-01 00:00:00,US,103,08,140500050104,14050005,40.03333,-107.46666,Marvine Ranch,,,5414:CO:COOP
0,,1938-05-01 00:00:00,Benton,3620.00,1973-12-31 00:00:00,US,003,41,170900030203,17090003,44.58333,-123.46667,Mary's Peak (Disc),,,23E01:OR:SNOW
0,,1938-02-01 00:00:00,Benton,3580.00,2100-01-01 00:00:00,US,003,41,170900030202,17090003,44.51365,-123.55597,Marys Peak (Rev.),MYZO3,,23E04:OR:SNOW
0,,1943-10-01 00:00:00,Elko,5504.00,2100-01-01 00:00:00,US,007,32,160401010503,16040101,41.25270,-115.25645,Marys R nr Deeth,,,10315500:NV:USGS
0,SC2043,1998-08-03 00:00:00,Grafton,1400.00,2100-01-01 00:00:00,US,009,33,010801060101,01080104,43.78333,-72.03333,Mascoma River,MSRN3,-5.0,2043:NH:SCAN
0,,1936-01-01 00:00:00,Blaine,7780.00,1992-12-31 00:00:00,US,013,16,170402190403,17040219,43.70000,-114.10000,Mascot Mine (Disc),,,14F07:ID:SNOW
0,SC2004,1993-10-01 00:00:00,Mason,570.00,2100-01-01 00:00:00,US,125,17,071300030507,07130003,40.31667,-89.90000,Mason #1,MASI2,-6.0,2004:IL:SCAN
0,,1917-01-01 00:00:00,Matanuska-Susitna,150.00,2100-01-01 00:00:00,US,170,02,190204010801,19020505,61.56666,-149.26666,Matanuska Aes,PALA2,,5733:AK:COOP
